EventCode,NTSyslogID,action
26018,S26018,success
26018,F26018,failure
26019,S26019,success
26019,F26019,failure
26020,S26020,success
26020,F26020,failure
26021,S26021,success
26021,F26021,failure
26022,S26022,success
26022,F26022,failure
26023,S26023,success
26023,F26023,failure
26024,S26024,success
26024,F26024,failure
26025,S26025,success
26025,F26025,failure
26026,S26026,success
26026,F26026,failure
26027,S26027,success
26027,F26027,failure
26028,S26028,success
26028,F26028,failure
26029,S26029,success
26029,F26029,failure
26030,S26030,success
26030,F26030,failure
26031,S26031,success
26031,F26031,failure
26032,S26032,success
26032,F26032,failure
26033,S26033,success
26033,F26033,failure
26034,S26034,success
26034,F26034,failure
26035,S26035,success
26035,F26035,failure
26036,S26036,success
26036,F26036,failure
26037,S26037,success
26037,F26037,failure
26038,S26038,success
26038,F26038,failure
26039,S26039,success
26039,F26039,failure
26040,S26040,success
26040,F26040,failure
26041,S26041,success
26041,F26041,failure
26042,S26042,success
26042,F26042,failure
26043,S26043,success
26043,F26043,failure
26044,S26044,success
26044,F26044,failure
26045,S26045,success
26045,F26045,failure
26046,S26046,success
26046,F26046,failure
26047,S26047,success
26047,F26047,failure
26048,S26048,success
26048,F26048,failure
26049,S26049,success
26049,F26049,failure
26050,S26050,success
26050,F26050,failure
26051,S26051,success
26051,F26051,failure
26052,S26052,success
26052,F26052,failure
26053,S26053,success
26053,F26053,failure
26054,S26054,success
26054,F26054,failure
26055,S26055,success
26055,F26055,failure
26056,S26056,success
26056,F26056,failure
26057,S26057,success
26057,F26057,failure
26058,S26058,success
26058,F26058,failure
26059,S26059,success
26059,F26059,failure
26060,S26060,success
26060,F26060,failure
26061,S26061,success
26061,F26061,failure
26062,S26062,success
26062,F26062,failure
26063,S26063,success
26063,F26063,failure
26064,S26064,success
26064,F26064,failure
26065,S26065,success
26065,F26065,failure
26066,S26066,success
26066,F26066,failure
26067,S26067,success
26067,F26067,failure
26068,S26068,success
26068,F26068,failure
26069,S26069,success
26069,F26069,failure
26070,S26070,success
26070,F26070,failure
26071,S26071,success
26071,F26071,failure
26072,S26072,success
26072,F26072,failure
26073,S26073,success
26073,F26073,failure
26074,S26074,success
26074,F26074,failure
26075,S26075,success
26075,F26075,failure
26076,S26076,success
26076,F26076,failure
26077,S26077,success
26077,F26077,failure
26078,S26078,success
26078,F26078,failure
26079,S26079,success
26079,F26079,failure
26080,S26080,success
26080,F26080,failure
26081,S26081,success
26081,F26081,failure
26082,S26082,success
26082,F26082,failure
26083,S26083,success
26083,F26083,failure
26084,S26084,success
26084,F26084,failure
26085,S26085,success
26085,F26085,failure
26086,S26086,success
26086,F26086,failure
26087,S26087,success
26087,F26087,failure
26088,S26088,success
26088,F26088,failure
26089,S26089,success
26089,F26089,failure
26090,S26090,success
26090,F26090,failure
26091,S26091,success
26091,F26091,failure
26092,S26092,success
26092,F26092,failure
26093,S26093,success
26093,F26093,failure
26094,S26094,success
26094,F26094,failure
26095,S26095,success
26095,F26095,failure
26096,S26096,success
26096,F26096,failure
26097,S26097,success
26097,F26097,failure
26098,S26098,success
26098,F26098,failure
26099,S26099,success
26099,F26099,failure
26100,S26100,success
26100,F26100,failure
26101,S26101,success
26101,F26101,failure
26102,S26102,success
26102,F26102,failure
26103,S26103,success
26103,F26103,failure
26104,S26104,success
26104,F26104,failure
26105,S26105,success
26105,F26105,failure
26106,S26106,success
26106,F26106,failure
26107,S26107,success
26107,F26107,failure
26108,S26108,success
26108,F26108,failure
26109,S26109,success
26109,F26109,failure
26110,S26110,success
26110,F26110,failure
26111,S26111,success
26111,F26111,failure
26112,S26112,success
26112,F26112,failure
26113,S26113,success
26113,F26113,failure
26114,S26114,success
26114,F26114,failure
26115,S26115,success
26115,F26115,failure
26116,S26116,success
26116,F26116,failure
26117,S26117,success
26117,F26117,failure
26118,S26118,success
26118,F26118,failure
26119,S26119,success
26119,F26119,failure
26120,S26120,success
26120,F26120,failure
26121,S26121,success
26121,F26121,failure
26122,S26122,success
26122,F26122,failure
26123,S26123,success
26123,F26123,failure
26124,S26124,success
26124,F26124,failure
26125,S26125,success
26125,F26125,failure
26126,S26126,success
26126,F26126,failure
26127,S26127,success
26127,F26127,failure
26128,S26128,success
26128,F26128,failure
26129,S26129,success
26129,F26129,failure
26130,S26130,success
26130,F26130,failure
26131,S26131,success
26131,F26131,failure
26132,S26132,success
26132,F26132,failure
26133,S26133,success
26133,F26133,failure
26134,S26134,success
26134,F26134,failure
26135,S26135,success
26135,F26135,failure
26136,S26136,success
26136,F26136,failure
26137,S26137,success
26137,F26137,failure
26138,S26138,success
26138,F26138,failure
26139,S26139,success
26139,F26139,failure
26140,S26140,success
26140,F26140,failure
26141,S26141,success
26141,F26141,failure
26142,S26142,success
26142,F26142,failure
26143,S26143,success
26143,F26143,failure
26144,S26144,success
26144,F26144,failure
26145,S26145,success
26145,F26145,failure
26146,S26146,success
26146,F26146,failure
26147,S26147,success
26147,F26147,failure
26148,S26148,success
26148,F26148,failure
26149,S26149,success
26149,F26149,failure
26150,S26150,success
26150,F26150,failure
26151,S26151,success
26151,F26151,failure
26152,S26152,success
26152,F26152,failure
26153,S26153,success
26153,F26153,failure
26154,S26154,success
26154,F26154,failure
26155,S26155,success
26155,F26155,failure
26156,S26156,success
26156,F26156,failure
26157,S26157,success
26157,F26157,failure
26158,S26158,success
26158,F26158,failure
26159,S26159,success
26159,F26159,failure
26160,S26160,success
26160,F26160,failure
26161,S26161,success
26161,F26161,failure
26162,S26162,success
26162,F26162,failure
26163,S26163,success
26163,F26163,failure
26164,S26164,success
26164,F26164,failure
26165,S26165,success
26165,F26165,failure
26166,S26166,success
26166,F26166,failure
26167,S26167,success
26167,F26167,failure
26168,S26168,success
26168,F26168,failure
26169,S26169,success
26169,F26169,failure
26170,S26170,success
26170,F26170,failure
26171,S26171,success
26171,F26171,failure
26172,S26172,success
26172,F26172,failure
26173,S26173,success
26173,F26173,failure
26174,S26174,success
26174,F26174,failure
26175,S26175,success
26175,F26175,failure
26176,S26176,success
26176,F26176,failure
26177,S26177,success
26177,F26177,failure
26178,S26178,success
26178,F26178,failure
26179,S26179,success
26179,F26179,failure
26180,S26180,success
26180,F26180,failure
26181,S26181,success
26181,F26181,failure
26182,S26182,success
26182,F26182,failure
26183,S26183,success
26183,F26183,failure
26184,S26184,success
26184,F26184,failure
26185,S26185,success
26185,F26185,failure
26186,S26186,success
26186,F26186,failure
26187,S26187,success
26187,F26187,failure
26188,S26188,success
26188,F26188,failure
26189,S26189,success
26189,F26189,failure
26190,S26190,success
26190,F26190,failure
26191,S26191,success
26191,F26191,failure
26192,S26192,success
26192,F26192,failure
26193,S26193,success
26193,F26193,failure
26194,S26194,success
26194,F26194,failure
26195,S26195,success
26195,F26195,failure
26196,S26196,success
26196,F26196,failure
26197,S26197,success
26197,F26197,failure
26198,S26198,success
26198,F26198,failure
26199,S26199,success
26199,F26199,failure
26200,S26200,success
26200,F26200,failure
26201,S26201,success
26201,F26201,failure
26202,S26202,success
26202,F26202,failure
26203,S26203,success
26203,F26203,failure
26204,S26204,success
26204,F26204,failure
26205,S26205,success
26205,F26205,failure
26206,S26206,success
26206,F26206,failure
26207,S26207,success
26207,F26207,failure
26208,S26208,success
26208,F26208,failure
26209,S26209,success
26209,F26209,failure
26210,S26210,success
26210,F26210,failure
26211,S26211,success
26211,F26211,failure
26212,S26212,success
26212,F26212,failure
26213,S26213,success
26213,F26213,failure
26214,S26214,success
26214,F26214,failure
26215,S26215,success
26215,F26215,failure
26216,S26216,success
26216,F26216,failure
26217,S26217,success
26217,F26217,failure
26218,S26218,success
26218,F26218,failure
26219,S26219,success
26219,F26219,failure
26220,S26220,success
26220,F26220,failure
26221,S26221,success
26221,F26221,failure
26222,S26222,success
26222,F26222,failure
26223,S26223,success
26223,F26223,failure
26224,S26224,success
26224,F26224,failure
26225,S26225,success
26225,F26225,failure
26226,S26226,success
26226,F26226,failure
26227,S26227,success
26227,F26227,failure
26228,S26228,success
26228,F26228,failure
26229,S26229,success
26229,F26229,failure
26230,S26230,success
26230,F26230,failure
26231,S26231,success
26231,F26231,failure
26232,S26232,success
26232,F26232,failure
26233,S26233,success
26233,F26233,failure
26234,S26234,success
26234,F26234,failure
26235,S26235,success
26235,F26235,failure
26236,S26236,success
26236,F26236,failure
26237,S26237,success
26237,F26237,failure
26238,S26238,success
26238,F26238,failure
26239,S26239,success
26239,F26239,failure
26240,S26240,success
26240,F26240,failure
26241,S26241,success
26241,F26241,failure
26242,S26242,success
26242,F26242,failure
26243,S26243,success
26243,F26243,failure
26244,S26244,success
26244,F26244,failure
26245,S26245,success
26245,F26245,failure
26246,S26246,success
26246,F26246,failure
26247,S26247,success
26247,F26247,failure
26248,S26248,success
26248,F26248,failure
26249,S26249,success
26249,F26249,failure
26250,S26250,success
26250,F26250,failure
26251,S26251,success
26251,F26251,failure
26252,S26252,success
26252,F26252,failure
26253,S26253,success
26253,F26253,failure
26254,S26254,success
26254,F26254,failure
26255,S26255,success
26255,F26255,failure
26256,S26256,success
26256,F26256,failure
26257,S26257,success
26257,F26257,failure
26258,S26258,success
26258,F26258,failure
26259,S26259,success
26259,F26259,failure
26260,S26260,success
26260,F26260,failure
26261,S26261,success
26261,F26261,failure
26262,S26262,success
26262,F26262,failure
26263,S26263,success
26263,F26263,failure
26264,S26264,success
26264,F26264,failure
26265,S26265,success
26265,F26265,failure
26266,S26266,success
26266,F26266,failure
26267,S26267,success
26267,F26267,failure
26268,S26268,success
26268,F26268,failure
26269,S26269,success
26269,F26269,failure
26270,S26270,success
26270,F26270,failure
26271,S26271,success
26271,F26271,failure
26272,S26272,success
26272,F26272,failure
26273,S26273,success
26273,F26273,failure
26274,S26274,success
26274,F26274,failure
26275,S26275,success
26275,F26275,failure
26276,S26276,success
26276,F26276,failure
26277,S26277,success
26277,F26277,failure
26278,S26278,success
26278,F26278,failure
26279,S26279,success
26279,F26279,failure
26280,S26280,success
26280,F26280,failure
26281,S26281,success
26281,F26281,failure
26282,S26282,success
26282,F26282,failure
26283,S26283,success
26283,F26283,failure
26284,S26284,success
26284,F26284,failure
26285,S26285,success
26285,F26285,failure
26286,S26286,success
26286,F26286,failure
26287,S26287,success
26287,F26287,failure
26288,S26288,success
26288,F26288,failure
26289,S26289,success
26289,F26289,failure
26290,S26290,success
26290,F26290,failure
26291,S26291,success
26291,F26291,failure
26292,S26292,success
26292,F26292,failure
26293,S26293,success
26293,F26293,failure
26294,S26294,success
26294,F26294,failure
26295,S26295,success
26295,F26295,failure
26296,S26296,success
26296,F26296,failure
26297,S26297,success
26297,F26297,failure
26298,S26298,success
26298,F26298,failure
26299,S26299,success
26299,F26299,failure
26300,S26300,success
26300,F26300,failure
26301,S26301,success
26301,F26301,failure
26302,S26302,success
26302,F26302,failure
26303,S26303,success
26303,F26303,failure
26304,S26304,success
26304,F26304,failure
26305,S26305,success
26305,F26305,failure
26306,S26306,success
26306,F26306,failure
26307,S26307,success
26307,F26307,failure
26308,S26308,success
26308,F26308,failure
26309,S26309,success
26309,F26309,failure
26310,S26310,success
26310,F26310,failure
26311,S26311,success
26311,F26311,failure
26312,S26312,success
26312,F26312,failure
26313,S26313,success
26313,F26313,failure
26314,S26314,success
26314,F26314,failure
26315,S26315,success
26315,F26315,failure
26316,S26316,success
26316,F26316,failure
26317,S26317,success
26317,F26317,failure
26318,S26318,success
26318,F26318,failure
26319,S26319,success
26319,F26319,failure
26320,S26320,success
26320,F26320,failure
26321,S26321,success
26321,F26321,failure
26322,S26322,success
26322,F26322,failure
26323,S26323,success
26323,F26323,failure
26324,S26324,success
26324,F26324,failure
26325,S26325,success
26325,F26325,failure
26326,S26326,success
26326,F26326,failure
26327,S26327,success
26327,F26327,failure
26328,S26328,success
26328,F26328,failure
26329,S26329,success
26329,F26329,failure
26330,S26330,success
26330,F26330,failure
26331,S26331,success
26331,F26331,failure
26332,S26332,success
26332,F26332,failure
26333,S26333,success
26333,F26333,failure
26334,S26334,success
26334,F26334,failure
26335,S26335,success
26335,F26335,failure
26336,S26336,success
26336,F26336,failure
26337,S26337,success
26337,F26337,failure
26338,S26338,success
26338,F26338,failure
26339,S26339,success
26339,F26339,failure
26340,S26340,success
26340,F26340,failure
26341,S26341,success
26341,F26341,failure
26342,S26342,success
26342,F26342,failure
26343,S26343,success
26343,F26343,failure
26344,S26344,success
26344,F26344,failure
26345,S26345,success
26345,F26345,failure
26346,S26346,success
26346,F26346,failure
26347,S26347,success
26347,F26347,failure
26348,S26348,success
26348,F26348,failure
26349,S26349,success
26349,F26349,failure
26350,S26350,success
26350,F26350,failure
26351,S26351,success
26351,F26351,failure
26352,S26352,success
26352,F26352,failure
26353,S26353,success
